KEY,en,notes,sp,fr,de,it,pt-br,zh
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_13,"[img:default]It's like that,
but worse, [img:angry]because this is
[s:1.2]REAL real![/s]",Steven,"[img:default]Como eso,
pero peor, [img:angry]porque esto es
[s:1.2]real realísimo.[/s]","[img:default]Moi, je suis comme ça,
mais en pire. [img:angry]Crois-moi, c'est
[s:1.2]100&nbsp;% RÉEL&nbsp;![/s]","[img:default]Nur sind meine Flüche schlimmer. [img:angry]Viel, viel
[s:1.2]SCHLIMMER![/s]","[img:default]Tipo così, insomma,
ma peggio, [img:angry]perché questa è
[s:1.2]vera REALTÀ![/s]","[img:default]É bem assim,
só que pior, [img:angry]porque isto é
[s:1.2]real de verdade![/s]","[img:default]就是那样，
但更糟，[img:angry]因为这是真正的
[s:1.2]真实的真实！[/s]"
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_14, . . . ,Steven, . . . ,. . ., … ,. . ., . . . ,. . .
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_15,[img:veryangry][s:1.5]SO STOP SAVE SCUMMING![/s],Steven,[img:veryangry][s:1.5]¡ASÍ QUE DEJA DE LIARLA![/s],"[img:veryangry][s:1.5]ALORS, ARRÊTE DE GRUGER AVEC TA SAUVEGARDE&nbsp;![/s]",[img:veryangry][s:1.5]ALSO HÖR AUF MIT DEM MIST![/s],[img:veryangry][s:1.5]QUINDI BASTA COI SALVATAGGI A RIPETIZIONE![/s],[img:veryangry][s:1.5]ENTÃO PARE DE SALVAR E REINICIAR![/s],[img:veryangry][s:1.5]所以别再存档刷了！[/s]
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_16,"[img:questioning]Accept defeat,
you [a:shake]fcuked[/a] up! Move on!",Steven,"[img:questioning]Acepta la derrota,
la has [a:shake]cagado[/a]. ¡Supéralo!","[img:questioning]Accepte la défaite.
C'est [a:shake]malsain[/a] ton délire&nbsp;! Passe à autre chose&nbsp;!",[img:questioning]Akzeptier deine Niederlage. Du hast es [a:shake]ruiniert[/a]! Komm drüber hinweg!,"[img:questioning]Accetta la sconfitta,
senza [a:shake]frignare[/a]! E vai avanti!","[img:questioning]Aceite a derrota,
você fez [a:shake]caquinha[/a]! Bola pra frente!","[img:questioning]接受失败，
你[a:shake]搞砸了[/a]！继续前进！"
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_17,"[img:default]This is your last warning,
if you see me again...",Steven,"[img:default]Esta es la última advertencia;
si vuelves a verme...",[img:default]C'est ton dernier avertissement. Si on se revoit...,[img:default]Das war deine letzte Warnung. Wenn ich nochmal kommen muss&nbsp;…,"[img:default]Questo è il tuo ultimo avvertimento.
Se dovessi rivedermi...","[img:default]É o seu último aviso.
Se eu aparecer de novo...","[img:default]这是你最后的警告，
如果你再看到我……"
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_18,[img:angry]BAD STUFF IS GOING DOWN!,Steven,[img:angry]¡VAN A PASAR COSAS CHUNGAS!,[img:angry]JE PEUX TE DIRE QUE ÇA VA BARDER&nbsp;!,[img:angry]DANN GIBT ES RICHTIG ÄRGER!,[img:angry]SUCCEDERANNO BRUTTE COSE!,[img:angry]COISAS RUINS VÃO ACONTECER!,[img:angry]大事不妙！
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_19, . . . ,Steven, . . . ,. . ., … ,. . ., . . . ,. . .
NPC_POPUP_STEVEN_SAVESCUM_INTRO_HOUSEBOSS_20,[img:happy]See you soon!,Steven,[img:happy]¡Nos vemos!,[img:happy]À très vite&nbsp;!,[img:happy]Wir sehen uns!,[img:happy]A presto!,[img:happy]Até breve!,[img:happy]回头见！
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_1,"Hey, yeah so hi again.",Steven,"Anda, hola de nuevo.","Hé, salut. C'est encore moi.","Hey, jo, was gibt‘s Neues?","Ehi, ciao di nuovo.","Oi, sim, então, olá de novo.",嘿，是的，又见面了。
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_2,[img:pondering]It seems you might have had some regrets and tried to undo them?,Steven,[img:pondering]Parece que te arrepientes de cositas y has intentado deshacerlas.,"[img:pondering]On dirait que tu regrettes certaines actions et que t'as essayé de les annuler, non&nbsp;?","[img:pondering]Also, anscheinend hast du dich vertan und willst etwas rückgängig machen?",[img:pondering]Sembra che tu abbia avuto dei rimpianti e abbia provato a cancellare ciò che hai fatto.,[img:pondering]Parece que você pode tem tido alguns arrependimentos e vem tentando desfazê-los?,[img:pondering]看来你可能有些后悔，试图撤销他们？
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_3,"[img:default]Sadly there is no ctrl+z in real life pal,
[img:angry] NO DO OVERS!",Steven,"[img:default]Por desgracia, en la vida real no hay Ctrl+z.
[img:angry] ¡No se pueden deshacer las acciones!","[img:default]Malheureusement, dans la vraie vie, il n'y a pas de Ctrl+Z.
[img:angry]PAS DE RETOUR EN ARRIÈRE&nbsp;!","[img:default]Im echten Leben gibt es kein STRG+Z, weißt du?[img:angry] ES GIBT KEIN ZURÜCK!","[img:default]Purtroppo nella vita vera non esiste ctrl+z.
[img:angry] NON CI SONO SECONDE POSSIBILITÀ!","[img:default]Infelizmente, não existe ctrl+z na vida real, chapa.
[img:angry]SEM SEGUNDAS CHANCES!","[img:default]可惜现实生活中没有ctrl+z，朋友，
[img:angry]没有重来！"
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_4,. . .,Steven,. . .,. . .,…,. . ., . . . ,. . .
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_5,"[img:whispering]Well, I guess you get one do over...",Steven,"[img:whispering]Bueno, supongo que sí puedo dejar que deshagas una acción...","[img:whispering]Même si, allez, je t'en accorde un...","[img:whispering]Na ja, ich schätze es gibt EIN Zurück. Aber nur eins.","[img:whispering]Beh, forse posso concedertene una...","[img:whispering]Bem, acho que você pode ter uma segunda chance...",[img:whispering]嗯，我想你会有一次重来的机会……
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_6,[img:default]But ONLY because this is the first time this has happened on this run!,Steven,[img:default]Pero solo porque es la primera vez que te pasa en esta aventura.,[img:default]Mais SEULEMENT parce que c'est la première fois que ça t'arrive dans cette excursion&nbsp;!,"[img:default]Aber NUR, weil das das erste Mal in diesem Abenteuer ist!",[img:default]Ma SOLO perché è la prima volta che succede in questa partita!,[img:default]Mas APENAS porque esta é a primeira vez que isso acontece neste jogo!,[img:default]但只是因为这是这次游戏中第一次发生这种事！
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_7,[img:happy]Keep it up and you're bound to give your cats brain damage.[/m],Steven,"[img:happy]Si sigues así, les causarás a tus gatos daños cerebrales.","[img:happy]Si tu continues, tu vas causer des dégâts cérébraux à tes chats.[/m]","[img:happy]Mach weiter so und deine Katzen bekommen mir nichts, dir nichts Hirnschaden.[/m]",[img:happy]Continua così e finirai per causare danni cerebrali ai tuoi gatti.[/m],[img:happy]Continue assim e você certamente vai causar danos cerebrais aos seus gatos.[/m],[img:happy]继续这样下去，你的猫肯定会脑损伤的。[/m]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_8,. . .,Steven,. . .,. . .,…,, . . . ,. . .
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_9,"[img:veryangry]Also
[s:1.5]I'LL KILL YOU![/s]",Steven,"[img:veryangry]¡Y TAMBIÉN
[s:1.5]TE MATARÉ![/s]","[img:veryangry]Et aussi,
[s:1.5]JE VAIS TE BUTER&nbsp;![/s]","[img:veryangry]Ach,
[s:1.5]UND ICH BRING DICH UM![/s]","[img:veryangry]Inoltre
[s:1.5]TI UCCIDERÒ![/s]","[img:veryangry]E além disso,
[s:1.5]EU VOU TE MATAR![/s]","[img:veryangry]还有
[s:1.5]我要杀了你！[/s]"
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_1_10,[img:happy]See ya![/m],Steven,[img:happy]Adiós![/m],[img:happy]Ciao&nbsp;![/m],[img:happy]Ciao![/m],[img:happy]Ci vediamo![/m],[img:happy]Até logo![/m],[img:happy]回头见！[/m]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_1,[img:veryangry][s:1.2]CHEATER! [a:shake]FCUKING[/a] CHEATER![/s],Steven,[img:veryangry][s:1.2]¡CÓMO TE ATREVES A HACER TRAMPAS! [a:shake]¡PEDAZO DE MIERDA![/a][/s],"[img:veryangry][s:1.2]TU TRICHES&nbsp;! [a:shake]MAIS MERDE[/a], TU TRICHES&nbsp;![/s]",[img:veryangry][s:1.2]BETRÜGER! [a:shake]VERDAMMTER[/a] BETRÜGER![/s],[img:veryangry]Stai [s:1.2]IMBROGLIANDO! È tutto un [a:shake]DANNATO[/a]IMBROGLIO![/s],[img:veryangry][s:1.2]TRAPAÇA! PILANTRA [a:shake]DO CACETA![/a]![/s],[img:veryangry][s:1.2]骗子！[a:shake]他妈的[/a]骗子！[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_2,"[img:angry]Honestly, are you just trying to see what will happen?",Steven,"[img:angry]En serio, ¿es que te da morbo ver qué pasa?","[img:angry]En vrai, t'essaies juste de voir ce qu'il ve se passer&nbsp;?","[img:angry]Jetzt mal ehrlich, machst du das nur, um zu sehen, was passiert?","[img:angry]Dimmi la verità, vuoi solo scoprire che succederà?","[img:angry]Sério, você está fazendo isso só pra ver o que vai acontecer?",[img:angry]说实话，你是不是只是想看看会发生什么？
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_3,[img:questioning]Or do you just get off on owning cats with smooth brains?,Steven,[img:questioning]¿O te mola tener gatos con el cerebro licuado?,[img:questioning]Ou c'est ton délire d'avoir des chats arriérés&nbsp;?,[img:questioning]Oder stehst du auf Katzen mit nichts im Köpfchen?,[img:questioning]O ti piace l'idea di avere dei gatti col cervello in pappa?,Ou você simplesmente sente prazer em ter gatos com cérebros lisos?,[img:questioning]还是你只是喜欢碾压这些脑子简单的猫？
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_4,[img:default]All of your cats are now experiencing [b]deja vu[/b]!,Steven,[img:default]Ahora todos tus gatos sufren [b]déjà vu[/b].,[img:default]Tous tes chats souffrent à présent de [b]déjà-vu[/b]&nbsp;!,[img:default]All deine Katzen leiden jetzt unter [b]Déjà-vu[/b]!,"[img:default]Al momento, tutti i tuoi gatti stanno vivendo un [b]déjà vu[/b]!",[img:default]Todos os seus gatos agora estão tendo um [b]déjà vu[/b]!,[img:default]你所有的猫现在都体验到了[b]似曾相识[/b]！
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_5,"Listen, I don't make the rules here.",Steven,"Mira, las reglas no son cosa mía.","Écoute, c'est pas moi qui fais les règles.","Hör mal, ich mach die Regeln hier nicht.","Ascolta, non sono io a fare le regole qui.","Olha, eu não crio as regras aqui.",听着，这里不是我制定规则。
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_6,[img:whispering][s:.8]Those were established by two basement dwelling autists...[/s],Steven,[img:whispering][s:.8]Las crearon dos autistas que viven en un sótano...[/s],[img:whispering][s:.8]Elles ont été établies par deux autistes qui ne voient pas la lumière du jour...[/s],[img:whispering][s:.8]Zwei ziemlich autistische Kellerkinder sind für die verantwortlich&nbsp;…[/s],[img:whispering][s:.8]Sono state stabilite da due autistici che vivono in un seminterrato...[/s],[img:whispering][s:.8]Elas foram estabelecidas por dois autistas que moram no porão...[/s],[img:whispering][s:.8]那些规则是两个住在地下室的自闭症患者定的……[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_7,[img:paranoid]. . .,Steven,[img:paranoid]. . .,[img:paranoid]. . .,[img:paranoid]…,[img:paranoid]. . .,[img:paranoid]. . .,[img:paranoid]. . .
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_8,"[img:default]If this happens again your run is toast, like seriously.",Steven,"[img:default]Si vuelve a suceder, despídete de tu aventura, en serio.","[img:default]Si ça recommence, ton excursion part à la poubelle. Je rigole pas.","[img:default]Wenn das noch einmal passiert, war es das mit deinem Abenteuer. Ernsthaft.","[img:default]Se succederà di nuovo, la tua partita è finita. Sul serio.","[img:default]Se isso acontecer de novo, seu jogo vai pra conchinchina, sério mesmo.",[img:default]如果这再发生，你的通关就完了，真的。
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_9,"[img:angry]Stop Save scumming, just play it out and learn from your mistakes!",Steven,[img:angry]Deja de hacer trampas con los guardados y aprende de tus errores.,"[img:angry]Arrête d'essayer de gruger. Joue simplement, et apprends de tes erreurs&nbsp;!
","[img:angry]Und jetzt hör auf mit dem Mist, spiel einfach weiter und lern aus deinen Fehlern!","[img:angry]Smettila di salvare in maniera scriteriata, gioca come si deve e impara dai tuoi errori!",[img:angry]Pare de salvar e recarregar o jogo. Simplesmente jogue até o fim e aprenda com seus erros!,[img:angry]别再存档作弊了，认真玩，吸取教训！
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_2_10,[img:happy][s:1.2]Last warning![/s],Steven,[img:happy][s:1.2]¡Último aviso![/s],[img:happy][s:1.2]C'est mon dernier avertissement&nbsp;![/s],[img:happy][s:1.2]Das war die letzte Warnung![/s],[img:happy][s:1.2]È l'ultimo avvertimento![/s],[img:happy][s:1.2]Último aviso![/s],[img:happy][s:1.2]最后警告！[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_1,[img:questioning]What are you trying to prove here?,Steven,[img:questioning]¿Qué estás intentando demostrar?,"[img:questioning]Qu'est-ce que t'essaies de prouver, hein&nbsp;?",[img:questioning]Wem willst du hier eigentlich was beweisen?,[img:questioning]Cosa stai cercando di dimostrare?,[img:questioning]O que você está tentando provar aqui?,[img:questioning]你到底想证明什么？
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_2,"[img:angry]It's obvious that either you suck, or your cats suck.",Steven,[img:angry]Está claro que o tú eres un paquete o lo son tus gatos.,"[img:angry]Il est assez évident que tes chats sont nuls, ou que c'est de ta faute.","[img:angry]Mittlerweise ist ziemlich klar, dass entweder du nichts kannst, oder deine Katzen.",[img:angry]È ovvio che o fai schifo tu o fanno schifo i tuoi gatti.,"[img:angry]É óbvio que ou você manda muito mal, ou então seus gatos são péssimos.",[img:angry]很明显要么是你菜，要么是你的猫菜。
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_3,[img:pondering]Do you seriously think resetting over and over is going to help?,Steven,[img:pondering]¿De verdad crees que resetear una y otra vez te va a ayudar en algo?,[img:pondering]Tu crois vraiment que réinitialiser encore et encore ça va t'aider&nbsp;?,"[img:pondering]Glaubst du wirklich, dass es dir irgendwie hilft, ständig zurückzusetzen?",[img:pondering]Pensi davvero che continuare a resettare tutto ti aiuterà?,[img:pondering]Você realmente acha que reiniciar sem parar vai ajudar?,[img:pondering]你认真的吗？一遍又一遍地重置能帮上忙吗？
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_4,[img:angry]I feel like you are just [a:shake]fcuking[/a] with me at this point.,Steven,"[img:angry]Llegado a este punto, me da la sensación de que quieres [a:shake]joderme[/a] a mí.",[img:angry]Là j'ai juste l'impression que tu me prends pour une [a:shake]buse[/a].,"[img:angry]Langsam kommt es mir vor, als willst du mich nur [a:shake]aufziehen[/a].",[img:angry]A questo punto è chiaro che tu voglia solo [a:shake]rompermi le palle[/a].,"[img:angry]A essa altura, eu acho que você já está [a:shake]brincando[/a] comigo.",[img:angry]我感觉你现在只是在[a:shake]逗[/a]我。
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_5,[img:happy]And the only person I let do that is Steven!,Steven,[img:happy]¡Y eso solo se lo permito a Steven!,"[img:happy]Et la seule personne à qui je laisse faire ça, c'est Steven&nbsp;!","[img:happy]Der Einzige, er das darf, ist Steven!",[img:happy]E l'unica persona a cui permetto di farlo è Steven!,[img:happy]E a única pessoa que eu deixo fazer isso é o Steven!,[img:happy]而且唯一可以这么做的人是Steven！
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_6,[s:.9]and maybe Steven[/s],Steven,[s:.9]Y quizá a Steven...[/s],[s:.9]et peut-être Steven[/s],[s:.9]und vielleicht Steven[/s],[s:.9]e forse Steven[/s],[s:.9]e talvez Steven[/s],[s:.9]也许还有Steven[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_7,[s:.8]and maybe Steven[/s],Steven,[s:.8]Y quizá a Steven...[/s],[s:.8]et peut-être Steven[/s],[s:.8]und vielleicht Steven[/s],[s:.8]e forse Steven[/s],[s:.8]e talvez Steven[/s],[s:.8]也许还有Steven[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_8,[s:.7]and maybe Steven[/s],Steven,[s:.7]Y quizá a Steven...[/s],[s:.7]et peut-être Steven[/s],[s:.7]und vielleicht Steven[/s],[s:.7]e forse Steven[/s],[s:.7]e talvez Steven[/s],[s:.7]也许还有Steven[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_9,[s:.6]and maybe Steven[/s],Steven,[s:.6]Y quizá a Steven...[/s],[s:.6]et peut-être Steven[/s],[s:.6]und vielleicht Steven[/s],[s:.6]e forse Steven[/s],[s:.6]e talvez Steven[/s],[s:.6]也许还有Steven[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_10,[s:.5]and maybe Steven[/s],Steven,[s:.5]Y quizá a Steven...[/s],[s:.5]et peut-être Steven[/s],[s:.5]und vielleicht Steven[/s],[s:.5]e forse Steven[/s],[s:.5]e talvez Steven[/s],[s:.5]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_11,[s:.4]and maybe Steven[/s],Steven,[s:.4]Y quizá a Steven...[/s],[s:.4]et peut-être Steven[/s],[s:.4]und vielleicht Steven[/s],[s:.4]e forse Steven[/s],[s:.4]e talvez Steven[/s],[s:.4]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_12,[s:.3]and maybe Steven[/s],Steven,[s:.3]Y quizá a Steven...[/s],[s:.3]et peut-être Steven[/s],[s:.3]und vielleicht Steven[/s],[s:.3]e forse Steven[/s],[s:.3]e talvez Steven[/s],[s:.3]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_13,[s:.2]and maybe Steven[/s],Steven,[s:.2]Y quizá a Steven...[/s],[s:.2]et peut-être Steven[/s],[s:.2]und vielleicht Steven[/s],[s:.2]e forse Steven[/s],[s:.2]e talvez Steven[/s],[s:.2]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_14,[s:.1]and maybe Steven[/s],Steven,[s:.1]Y quizá a Steven...[/s],[s:.1]et peut-être Steven[/s],[s:.1]und vielleicht Steven[/s],[s:.1]e forse Steven[/s],[s:.1]e talvez Steven[/s],[s:.1]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_15,[s:.08]and maybe Steven[/s],Steven,[s:.08]Y quizá a Steven...[/s],[s:.08]et peut-être Steven[/s],[s:.08]und vielleicht Steven[/s],[s:.08]e forse Steven[/s],[s:.08]e talvez Steven[/s],[s:.08]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_16,[s:.06]and maybe Steven[/s],Steven,[s:.06]Y quizá a Steven...[/s],[s:.06]et peut-être Steven[/s],[s:.06]und vielleicht Steven[/s],[s:.06]e forse Steven[/s],[s:.06]e talvez Steven[/s],[s:.06]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_17,[s:.05]and maybe Steven[/s],Steven,[s:.05]Y quizá a Steven...[/s],[s:.05]et peut-être Steven[/s],[s:.05]und vielleicht Steven[/s],[s:.05]e forse Steven[/s],[s:.05]e talvez Steven[/s],[s:.05]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_18,[s:.04]and maybe Steven[/s],Steven,[s:.04]Y quizá a Steven...[/s],[s:.04]et peut-être Steven[/s],[s:.04]und vielleicht Steven[/s],[s:.04]e forse Steven[/s],[s:.04]e talvez Steven[/s],[s:.04]也许是史蒂文[/s]
NPC_POPUP_STEVEN_SAVESCUM_HOUSEBOSS_3_19,[s:.03]and maybe Steven[/s],Steven,[s:.03]Y quizá a Steven...[/s],[s:.03]et peut-être Steven[/s],[s:.03]und vielleicht Steven[/s],[s:.03]e forse Steven[/s],[s:.03]e talvez Steven[/s],[s:.03]也许是史蒂文[/s]
